measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
100008;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];2;1.0;364;356;8;6;0;0;2
100008;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];3;1.0;868;696;172;28;51;18;75
100008;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];4;1.0;691;577;114;20;35;8;51
100008;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];1;1.0;568;555;13;10;2;0;1
100008;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];2;1.0;284;267;17;13;0;1;3
100008;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];3;1.0;751;551;200;35;60;17;88
100008;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];4;1.0;624;461;163;25;54;23;61
100008;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];1;1.0;312;304;8;4;1;1;2
100008;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];2;1.0;236;221;15;9;2;1;3
100008;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];3;1.0;633;431;202;25;45;22;110
100008;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];4;1.0;616;447;169;35;49;14;71
100008;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];1;1.0;243;231;12;7;0;1;4
100008;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];2;1.0;242;221;21;10;2;3;6
100008;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];3;1.0;595;414;180;44;33;13;90
100008;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];4;1.0;600;405;195;26;45;30;94
100008;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];1;1.0;239;230;9;6;2;1;0
100008;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];2;1.0;299;288;11;4;0;3;4
100008;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];3;1.0;619;456;163;20;39;15;89
100008;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];4;1.0;663;467;196;40;32;30;94
100008;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];1;1.0;263;246;17;12;2;2;1
100008;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];2;1.0;340;320;20;10;1;0;9
100008;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];3;1.0;630;472;158;34;42;13;69
100008;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];4;1.0;676;470;206;38;41;34;93
100008;DATAINN;E;2017-01-03T13:00+01:00[Europe/Oslo];1;1.0;285;269;16;9;1;1;5
